x_ener_n3  ener_new_arr_n3
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478931409e+01
0.000000000000000000e+00 3.650289300478716115e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478716115e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478716115e+01
0.000000000000000000e+00 3.650289300478817012e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478716115e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478931409e+01
0.000000000000000000e+00 3.650289300479096255e+01
0.000000000000000000e+00 3.650289300478901566e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478716115e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478716115e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478716115e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
